Year,FIPS_code,State,Area name,Number of adults with less than HS diploma,Number of adults with HS diploma only,Number of adults completing some college or associate's degree,Number of adults with a bachelor's degree or higher
2018,51177,VA,Spotsylvania County,336025.2,1084081.3,1240093,1340100.5
2018,51179,VA,Stafford County,369933.6,1202284.2,1566777.6,2301204.6
2018,51181,VA,Surry County,260318,572343,545598,402958
2018,51183,VA,Sussex County,767842.4,1531883.6,999715.6,501758.4
2018,51185,VA,Tazewell County,437060.8,1075399.6,897124.8,465814.8
2018,51187,VA,Warren County,793798.2,2320333.2,2143933.6,1526535
2018,51191,VA,Washington County,1942413,5522232,4623264,3965091
2018,51193,VA,Westmoreland County,273601.2,655983.6,446662.2,271953
2018,51195,VA,Wise County,135966.6,210810.6,185238.9,91060.2
2018,51197,VA,Wythe County,534098.7,1785140.7,1549367.4,943093.2
2018,51199,VA,York County,1164643.2,4294621.8,7036386,11767749
2018,51510,VA,Alexandria city,123047.7,185463.2,312077.5,1162711.6
2018,51515,VA,Bedford city,0,0,0,0
2018,51520,VA,Bristol city,537147.6,1257413.7,1322522.5,952216.2
2018,51530,VA,Buena Vista city,103444.2,174626.1,134170.2,99859.5
2018,51540,VA,Charlottesville city,186762.4,390726.6,457076.4,1425292
2018,51550,VA,Chesapeake city,96018,347142,509634,524406
2018,51560,VA,Clifton Forge city,0,0,0,0
2018,51570,VA,Colonial Heights city,244809.6,944265.6,967580.8,754829.6
2018,51580,VA,Covington city,70653,304450.2,178559.4,88637.4
2018,51590,VA,Danville city,2122145.4,4969581,3908508.3,2431065.3
2018,51595,VA,Emporia city,1372438.2,1858735.2,1502117.4,664605.9
2018,51600,VA,Fairfax city,162691.2,305046,404468.4,1387394.4
2018,51610,VA,Falls Church city,19267.2,46384,86345.6,561603.2
2018,51620,VA,Franklin city,1330441.2,2430929.6,2718370.6,1724646
2018,51630,VA,Fredericksburg city,370604.9,874461,1140963.4,1778070.7
2018,51640,VA,Galax city,368639.1,455174.1,597091.5,309795.3
2018,51650,VA,Hampton city,95474.8,375448.2,465762.2,352224.6
2018,51660,VA,Harrisonburg city,2965191.6,4733589,3983359.8,6162597
2018,51670,VA,Hopewell city,3612324.8,9518964,8493844.8,2782466.4
2018,51678,VA,Lexington city,13888,80550.4,62297.6,240064
2018,51680,VA,Lynchburg city,321983.4,751294.6,877562.6,1209016.1
2018,51683,VA,Manassas city,173098,340101,315721,391299
2018,51685,VA,Manassas Park city,1930492.8,2678085.6,2432042.4,2422579.2
2018,51690,VA,Martinsville city,214566.3,561173.4,652868.4,405291.9
2018,51700,VA,Newport News city,1921777.2,6611828.7,7915891.8,6428802.3
2018,51710,VA,Norfolk city,1109112,2408072,3297360,3177456
2018,51720,VA,Norton city,289765.9,841090.4,874426.3,561581.7
2018,51730,VA,Petersburg city,376322.2,852332.4,712769.2,548284
2018,51735,VA,Poquoson city,401214,2306980.5,2680839,3729466.5
2018,51740,VA,Portsmouth city,4411852.2,14270991.3,16882087.5,9453969
2018,51750,VA,Radford city,176498.4,452560,719570.4,914171.2
2018,51760,VA,Richmond city,183220.8,303878.4,360483.2,642017.6
2018,51770,VA,Roanoke city,328863.6,961293.6,767348.4,753294.4
2018,51775,VA,Salem city,134361.2,547324.3,659950.6,636239.8
2018,51790,VA,Staunton city,187663,732564,653429,685083
2018,51800,VA,Suffolk city,1857268.4,5349740.5,6742691.8,6258187
2018,51810,VA,Virginia Beach city,423698,1602348.8,2703963.6,2973589.6
2018,51820,VA,Waynesboro city,943865.1,2724163.5,1864709.1,2140962.3
2018,51830,VA,Williamsburg city,3180256.2,9781697.1,10938153.9,24285592.8
2018,51840,VA,Winchester city,51549.3,107563.5,109998.9,136788.3
2018,53001,WA,Adams County,3433090.5,3345900.9,2626586.7,1493121.9
2018,53003,WA,Asotin County,364709.5,1205686.7,1707698.6,1016895.9
2018,53005,WA,Benton County,74195.3,177456.8,267715,245532.9
2018,53007,WA,Chelan County,1443509.1,2320936.2,2971930.5,2698324.2
2018,53009,WA,Clallam County,15953.7,56175,85161.3,67410
2018,53011,WA,Clark County,681317,2423541.9,3513649.1,3114592
2018,53013,WA,Columbia County,665109,1492800.2,3259034.1,1980546.8
2018,53015,WA,Cowlitz County,853046,2618260,3538874,1435820
2018,53017,WA,Douglas County,567949.1,936005.5,996290.6,672654.8
2018,53019,WA,Ferry County,21884997.4,74810960.5,86646724.4,39973617.7
2018,53021,WA,Franklin County,6502300.5,6799086,8336974.5,5342139
2018,53023,WA,Garfield County,284184,1122526.8,2126643.6,1203045.6
2018,53025,WA,Grant County,435507.9,621206.7,753848.7,400136.7
2018,53027,WA,Grays Harbor County,788079.6,2794100.4,3080674.8,1297545.2
2018,53029,WA,Island County,48330,235206,414564,375900
2018,53031,WA,Jefferson County,255477.3,1395299.1,2102774.7,2797148.9
2018,53033,WA,King County,265431.6,623553.6,1044873.6,2275128
2018,53035,WA,Kitsap County,105772.8,467163.2,859404,771260
2018,53037,WA,Kittitas County,103375.2,341410.2,433903.8,480150.6
2018,53039,WA,Klickitat County,8378210.6,23886813.2,29145477.3,27719398.9
2018,53041,WA,Lewis County,183269.6,515552.8,686832.8,325432
2018,53043,WA,Lincoln County,987186.2,3500023.8,5205163.6,3115405.8
2018,53045,WA,Mason County,114470.4,367259.2,487691.6,222978.8
2018,53047,WA,Okanogan County,12305005.1,23550638.9,28440044.9,17275901.2
2018,53049,WA,Pacific County,4991920.7,15078688.3,19916219.7,11527734.4
2018,53051,WA,Pend Oreille County,325872,1448320,1747036,1000246
2018,53053,WA,Pierce County,2262710.1,7590103.5,10654786.8,8134299.6
2018,53055,WA,San Juan County,19031.8,72586.4,123928,227053.8
2018,53057,WA,Skagit County,542205.8,1553511,2248021.8,1742369.2
2018,53059,WA,Skamania County,1624932,7221920,7898975,5845241.5
2018,53061,WA,Snohomish County,353516.1,1160130.3,1767580.5,1697873.1
2018,53063,WA,Spokane County,1458386.8,5833547.2,9906972.4,7920549
2018,53065,WA,Stevens County,125666,570457.5,613448.5,343928
2018,53067,WA,Thurston County,679313.4,2553281.4,4239852.6,4239852.6
2018,53069,WA,Wahkiakum County,158047.2,651944.7,915356.7,467556.3
2018,53071,WA,Walla Walla County,163432.4,298686.8,546653.2,400127.6
2018,53073,WA,Whatcom County,150980.4,484025.4,777105,808189.2
2018,53075,WA,Whitman County,438152.8,1426327.2,3020457.6,4437462.4
2018,53077,WA,Yakima County,190054.8,197308.8,208189.8,129121.2
2018,54001,WV,Barbour County,105310.4,458359.2,187314.4,112216
2018,54003,WV,Berkeley County,80697.6,313543.8,249658.2,196700.4
2018,54005,WV,Boone County,683986.2,2030449.6,1101260.8,486103.4
2018,54007,WV,Braxton County,143665.4,379629.8,167743.4,110758.8
2018,54009,WV,Brooke County,82544.6,484804.2,356918.2,238333
2018,54011,WV,Cabell County,372210.2,1130545,991401,984443.8
2018,54013,WV,Calhoun County,359543.8,1244395.1,492621.7,238139.4
2018,54015,WV,Clay County,578970.6,1512888,468413.4,349128
2018,54017,WV,Doddridge County,227287.5,632272.5,336110,180452.5
2018,54019,WV,Fayette County,1053842.4,2952109.8,1641562.2,1107885.6
2018,54021,WV,Gilmer County,453554.8,1349182,485131.4,579861.2
2018,54023,WV,Grant County,908976,2942809.8,1181668.8,647645.4
2018,54025,WV,Greenbrier County,2327856.6,7254250.8,5052712,3428626
2018,54027,WV,Hampshire County,206709.6,753128,440660,201902.4
2018,54029,WV,Hancock County,208049.9,823960,661227.9,366662.2
2018,54031,WV,Hardy County,515190.6,1535789.7,782568,430412.4
2018,54033,WV,Harrison County,211386.8,708874.7,477442.6,424595.9
2018,54035,WV,Jackson County,594628.2,2423390.4,1615593.6,970478.1
2018,54037,WV,Jefferson County,295536,951256.5,874294,957413.5
2018,54039,WV,Kanawha County,259164.6,977878.8,702683.4,732073.2
2018,54041,WV,Lewis County,745050.6,2808722.5,1413230.9,946096
2018,54043,WV,Lincoln County,511860,1244628,730074,210132
2018,54045,WV,Logan County,468564.5,1075082,568461.5,266392
2018,54047,WV,McDowell County,2703068,5395494,1862350,681088
2018,54049,WV,Marion County,118192,535184,357232,318720
2018,54051,WV,Marshall County,129845.1,775513.2,528273.9,345067.8
2018,54053,WV,Mason County,335367,1105469,678186.6,365177.4
2018,54055,WV,Mercer County,609623,1624269.5,1073103.5,864328.5
2018,54057,WV,Mineral County,45480.5,326759.9,183321.4,144837.9
2018,54059,WV,Mingo County,181669.4,341568.5,159148.4,67563
2018,54061,WV,Monongalia County,56373.8,208667.2,185949.4,390409.6
2018,54063,WV,Monroe County,392532.4,1776547.5,710619,504201.1
2018,54065,WV,Morgan County,600829.2,2482671.6,1485068.4,1105299
2018,54067,WV,Nicholas County,831644.8,3601319,1804372.2,1180638.6
2018,54069,WV,Ohio County,201761,951159,769574.1,959805.9
2018,54071,WV,Pendleton County,165257,500631.5,144842.9,160396.5
2018,54073,WV,Pleasants County,150465.6,671522.4,404028,165790.8
2018,54075,WV,Pocahontas County,223300,622688,252648,177364
2018,54077,WV,Preston County,219206,811062.2,374336.4,283281.6
2018,54079,WV,Putnam County,52162.5,253857.5,203781.5,185698.5
2018,54081,WV,Raleigh County,118071,348965.4,235267.4,173170.8
2018,54083,WV,Randolph County,280772.5,1247606.5,490741.5,422379.5
2018,54085,WV,Ritchie County,742958.4,1981222.4,886756.8,383462.4
2018,54087,WV,Roane County,163214.5,378624.5,175642,111019
2018,54089,WV,Summers County,238212,629124,397020,262644
2018,54091,WV,Taylor County,67045,255354,167321,93280
2018,54093,WV,Tucker County,1035696.9,3755453.8,1894567.5,1734581.8
2018,54095,WV,Tyler County,203702.8,981099.2,575772.2,318025.8
2018,54097,WV,Upshur County,266558.8,1029608.8,406960,331672.4
2018,54099,WV,Wayne County,285480,594360,411840,268320
2018,54101,WV,Webster County,961993.2,2122708,871665.2,564550
2018,54103,WV,Wetzel County,166966.2,725024.4,394100.4,218109
2018,54105,WV,Wirt County,4767141.8,10535120,7321908.4,3713629.8
2018,54107,WV,Wood County,122062.5,459375,446250,286125
2018,54109,WV,Wyoming County,347859.2,718806.4,293987.2,178547.2
2018,55001,WI,Adams County,606923.9,2066550.8,1585024.4,757400.9
2018,55003,WI,Ashland County,397637,2411476,2379408.5,1224978.5
2018,55005,WI,Barron County,329735.5,1239111.3,1187047.8,715005.4
2018,55007,WI,Bayfield County,263846.8,1565873.4,1984586.8,1921493
2018,55009,WI,Brown County,123811.6,475697.2,511537.4,518053.8
2018,55011,WI,Buffalo County,4555857.6,21423378,17626830,10630334.4
2018,55013,WI,Burnett County,641283.1,3338186,2916520.4,1888710.5
2018,55015,WI,Calumet County,143572,872476,908369,833822
2018,55017,WI,Chippewa County,315418.4,1456109.6,1542525.6,1011067.2
2018,55019,WI,Clark County,776253.2,1787187.6,1362956.2,586703
2018,55021,WI,Columbia County,627204,3407808.4,3940931.8,2477455.8
2018,55023,WI,Crawford County,33271.7,175000.5,147778.2,76481.7
2018,55025,WI,Dane County,401957.4,1824268.2,2617876.4,5462498
2018,55027,WI,Dodge County,71928,365034.6,293106.6,169030.8
2018,55029,WI,Door County,231993,1443512,1706437.4,1773457.6
2018,55031,WI,Douglas County,214188.2,1074633.9,1425459.4,982311.4
2018,55033,WI,Dunn County,113508,614835,599700.6,563756.4
2018,55035,WI,Eau Claire County,106969.5,627554.4,853378.9,791574.3
2018,55037,WI,Florence County,47110.8,198660,204903.6,116925.6
2018,55039,WI,Fond du Lac County,159728.4,737208,681917.4,470994
2018,55041,WI,Forest County,851290,3345569.7,3030592.4,1276935
2018,55043,WI,Grant County,204950.9,904978,918286.5,636146.3
2018,55045,WI,Green County,1218888,5840505,5738931,4147605
2018,55047,WI,Green Lake County,191600.2,788822.1,619643.2,440272.8
2018,55049,WI,Iowa County,496566,4078935,4114404,3133095
2018,55051,WI,Iron County,71659.5,546612,664933.5,383295
2018,55053,WI,Jackson County,183046,815036.4,620429.6,310214.8
2018,55055,WI,Jefferson County,207667.5,880510.2,919274.8,761447.5
2018,55057,WI,Juneau County,767017.8,3218311.8,2696423.4,1225647
2018,55059,WI,Kenosha County,1178223.6,3819069.6,4577466.4,3968040.4
2018,55061,WI,Kewaunee County,246647.4,1589056.2,1431363.6,776332.8
2018,55063,WI,La Crosse County,66366.2,392023.6,541733.4,543276.8
2018,55065,WI,Lafayette County,39593,188183.2,148124.4,90365.2
2018,55067,WI,Langlade County,9387189.9,38971061.1,31290633,15171216
2018,55069,WI,Lincoln County,340777.4,1906511.4,1496657.5,861153.7
2018,55071,WI,Manitowoc County,279942,1365663,1305135,832260
2018,55073,WI,Marathon County,255384,1170510,1177604,943502
2018,55075,WI,Marinette County,1611339,7213552.5,6613984.5,3316360.5
2018,55077,WI,Marquette County,757749.5,3895723.9,3030998,1221313.9
2018,55078,WI,Menominee County,37902.8,298849,258030.6,134117.6
2018,55079,WI,Milwaukee County,459594,1217073,1200051,1378782
2018,55081,WI,Monroe County,405461.4,1569528,1482332,902478.6
2018,55083,WI,Oconto County,553347.6,2944093,2383651.2,1213108.2
2018,55085,WI,Oneida County,71004.1,424684.9,484971.4,359039.6
2018,55087,WI,Outagamie County,1120528.8,6015470.4,6487272,6035128.8
2018,55089,WI,Ozaukee County,45180.2,361441.6,453539.7,875800.8
2018,55091,WI,Pepin County,1239780.4,5954208.5,5432195.7,3703028.3
2018,55093,WI,Pierce County,69320.3,438557,490900.9,415921.8
2018,55095,WI,Polk County,556102.8,3237953.4,3184137,2000176.2
2018,55097,WI,Portage County,334094.8,2036693.3,1908195.3,2145916.6
2018,55099,WI,Price County,125316.4,677697.9,580412.8,265472.9
2018,55101,WI,Racine County,338606.8,1244278,1403382.4,1093332.8
2018,55103,WI,Richland County,1016012.8,4710604.8,3498316.8,2320665.6
2018,55105,WI,Rock County,163296,700131.6,683802,493970.4
2018,55107,WI,Rusk County,315029.4,1210066.2,933311.4,485793
2018,55109,WI,St. Croix County,113904.5,785017.5,1046690,1135966.5
2018,55111,WI,Sauk County,179891.6,726147.8,741504.4,546256.2
2018,55113,WI,Sawyer County,684538.8,3547155.6,3526412,2613693.6
2018,55115,WI,Shawano County,119085,692280.8,514447.2,260399.2
2018,55117,WI,Sheboygan County,827727.3,4613562,4572854.1,3555156.6
2018,55119,WI,Taylor County,4433792,17573939.2,11608473.6,6650688
2018,55121,WI,Trempealeau County,424362.4,1932638.4,1712788,1043011.2
2018,55123,WI,Vernon County,232924.8,900157.3,723037.4,570180.5
2018,55125,WI,Vilas County,837998,5472640,5934394,4856968
2018,55127,WI,Walworth County,613662,2220872,2264705,2213566.5
2018,55129,WI,Washburn County,277927.2,1324014.3,1370335.5,887823
2018,55131,WI,Washington County,59405,348113.3,386132.5,394449.2
2018,55133,WI,Waukesha County,166104,964326,1319604,2163966
2018,55135,WI,Waupaca County,104797,645250.1,444638.7,303911.3
2018,55137,WI,Waushara County,150040,568788,418748,227788
2018,55139,WI,Winnebago County,47680,241380,237655,218285
2018,55141,WI,Wood County,264857.7,1529849.7,1351960.2,806432.4
2018,56001,WY,Albany County,54841.6,192614.4,337075.2,753068.8
2018,56003,WY,Big Horn County,51471.5,125262.5,188577,90189
2018,56005,WY,Campbell County,64296,296946,311328,173430
2018,56007,WY,Carbon County,989760,3731395.2,3187027.2,1989417.6
2018,56009,WY,Converse County,130207.8,680190,701567.4,431434.8
2018,56011,WY,Crook County,569628,2325981,3101308,1922494.5
2018,56013,WY,Fremont County,18387.6,73550.4,87878.4,58983.6
2018,56015,WY,Goshen County,202335.6,847463.6,1190554.4,692046.4
2018,56017,WY,Hot Springs County,35977.2,224429.2,384613.4,211580.2
2018,56019,WY,Johnson County,139071.8,752801.7,1043038.5,1088388
2018,56021,WY,Laramie County,58878,245325,380744.4,296352.6
2018,56023,WY,Lincoln County,279831.5,1407767.7,1631632.9,990173
2018,56025,WY,Natrona County,138486,655500.4,937088.6,574716.9
2018,56027,WY,Niobrara County,158332.2,696255.7,749033.1,426279
2018,56029,WY,Park County,36271,204221.5,287802.5,260205
2018,56031,WY,Platte County,57826.1,256385.6,227124.2,156060.8
2018,56033,WY,Sheridan County,126978.6,870710.4,1082341.4,943269.6
2018,56035,WY,Sublette County,49065,316959.9,355230.6,261025.8
2018,56037,WY,Sweetwater County,314272.3,1403462.6,1752175.7,835189.4
2018,56039,WY,Teton County,92324,390068.9,491625.3,1336389.9
2018,56041,WY,Uinta County,129913.6,738883.6,795720.8,365382
2018,56043,WY,Washakie County,46521.5,202644.5,333535.5,206587
2018,56045,WY,Weston County,49465.7,259869.1,259172.4,128192.8
2019,1001,AL,Autauga County,581037.6,1832503.2,1603440.3,1569918.9
2019,1003,AL,Baldwin County,2009106,6116611.6,6964900.8,7255105
2019,1005,AL,Barbour County,599869.8,905976.2,686270.8,276483.2
2019,1007,AL,Bibb County,436683,983096.6,553131.8,266488.6
2019,1009,AL,Blount County,948346.4,2029692.6,1942953.6,861607.4
2019,1011,AL,Bullock County,226262.4,417171.3,248484.6,118181.7
2019,1013,AL,Butler County,280051.2,879049.6,511482.4,272272
2019,1015,AL,Calhoun County,1681354,3930733,3533115.5,2215297.5
2019,1017,AL,Chambers County,571968.8,1203794.8,1094056.6,455579.8
2019,1019,AL,Cherokee County,529159.2,966632.4,788499.6,335308.8
2019,1021,AL,Chilton County,808589.6,1905961.2,1124028.4,599778
2019,1023,AL,Choctaw County,244226.6,472087.5,395294.6,147291.3
2019,1025,AL,Clarke County,420471.6,977950.8,635431.8,328345.8
2019,1027,AL,Clay County,224995,505577,415579,177349
2019,1029,AL,Cleburne County,251979,559125,435372,244524
2019,1031,AL,Coffee County,711851.2,1465576,1868609.4,1188163.4
2019,1033,AL,Colbert County,729181.2,2082585.7,1723519.2,988813.9
2019,1035,AL,Conecuh County,149630.8,585249.5,320982.2,150837.5
2019,1037,AL,Coosa County,158878.7,445713.4,342282.3,119425.6
2019,1039,AL,Covington County,548325.2,1407862,1163338.6,585374.2
2019,1041,AL,Crenshaw County,258913.6,575669.6,316756,225860.8
2019,1043,AL,Cullman County,1323534.4,2714083.2,2957010.4,1382172
2019,1045,AL,Dale County,747414.4,1519414.8,1735771.6,919516.4
2019,1047,AL,Dallas County,524463.6,1420887.2,1175393.6,598855.6
2019,1049,AL,DeKalb County,1558983.4,2395685.5,2166843.9,1029787.2
2019,1051,AL,Elmore County,1006991.6,2606808.9,2517479,1997741.4
2019,1053,AL,Escambia County,670383.9,1600862.1,930478.2,457912.5
2019,1055,AL,Etowah County,1411298.4,3456658.4,3518019.2,1840824
2019,1057,AL,Fayette County,277134,668382,492320.4,192363.6
2019,1059,AL,Franklin County,642921,1323476.4,721326,448476.6
2019,1061,AL,Geneva County,459742.5,961518.6,851180.4,354658.5
2019,1063,AL,Greene County,126531.6,318762.3,263607.5,103009.7
2019,1065,AL,Hale County,273973.7,572854.1,386786.4,231485.8
2019,1067,AL,Henry County,321733.5,554001,473137.5,371628
2019,1069,AL,Houston County,1291760.4,3398812.2,3536458.8,2350580.4
2019,1071,AL,Jackson County,908617.6,1977275.8,1450690.6,831178.6
2019,1073,AL,Jefferson County,5927157,17386327.2,19691332.7,22852483.1
2019,1075,AL,Lamar County,241587.5,575668.5,425194,138050
2019,1077,AL,Lauderdale County,1047837.7,3254787.9,2605684.9,2364589.5
2019,1079,AL,Lawrence County,553123.2,1359761.2,875778.4,503737.2
2019,1081,AL,Lee County,1415061.2,3636378.2,5051439.4,6351321.2
2019,1083,AL,Limestone County,1335352.5,2700379.5,3046582,2809186
2019,1085,AL,Lowndes County,148807.8,419190.6,257739,146862.6
2019,1087,AL,Macon County,298122,542040,583596.4,383041.6
2019,1089,AL,Madison County,2983272,7159852.8,10627906.5,16519868.7
2019,1091,AL,Marengo County,252764.2,673409.1,588525.6,371601.1
2019,1093,AL,Marion County,555558.3,1057640.4,983367.9,374333.4
2019,1095,AL,Marshall County,1596771,3019348.8,2999994,2070963.6
2019,1097,AL,Mobile County,4999841,14131782,12272337,9875719
2019,1099,AL,Monroe County,364900.8,926765.1,514178.4,267455.7
2019,1101,AL,Montgomery County,2785777.8,5843338.8,6454851,7564632.4
2019,1103,AL,Morgan County,1831088.7,3733984.8,3686113.2,2728681.2
2019,1105,AL,Perry County,190952.2,357812.3,174890.8,168644.7
2019,1107,AL,Pickens County,332831,843039,550068,265069
2019,1109,AL,Pike County,420547.8,1202038.2,771556.2,920569.2
2019,1111,AL,Randolph County,447623.4,781636.8,672571.2,368096.4
2019,1113,AL,Russell County,852026.7,1709849.5,2231498.5,1002725.3
2019,1115,AL,St. Clair County,1253168,3150822.4,2900188.8,1655972
2019,1117,AL,Shelby County,1393292.8,4310499.6,6313358,9753049.6
