Year,FIPS_code,County,State,population
2017,42001,Adams County,PA,102336
2017,42003,Allegheny County,PA,1223048
2017,42005,Armstrong County,PA,65642
2017,42007,Beaver County,PA,166140
2017,42009,Bedford County,PA,48480
2017,42011,Berks County,PA,417854
2017,42013,Blair County,PA,123457
2017,42015,Bradford County,PA,60853
2017,42017,Bucks County,PA,628341
2017,42019,Butler County,PA,187108
2017,42021,Cambria County,PA,133054
2017,42023,Cameron County,PA,4592
2017,42025,Carbon County,PA,63853
2017,42027,Centre County,PA,162660
2017,42029,Chester County,PA,519293
2017,42031,Clarion County,PA,38458
2017,42033,Clearfield County,PA,79685
2017,42035,Clinton County,PA,38998
2017,42037,Columbia County,PA,65932
2017,42039,Crawford County,PA,86159
2017,42041,Cumberland County,PA,250066
2017,42043,Dauphin County,PA,275710
2017,42045,Delaware County,PA,564696
2017,42047,Elk County,PA,30197
2017,42049,Erie County,PA,274541
2017,42051,Fayette County,PA,131504
2017,42053,Forest County,PA,7297
2017,42055,Franklin County,PA,154234
2017,42057,Fulton County,PA,14590
2017,42059,Greene County,PA,36770
2017,42061,Huntingdon County,PA,45491
2017,42063,Indiana County,PA,84953
2017,42065,Jefferson County,PA,43804
2017,42067,Juniata County,PA,24514
2017,42069,Lackawanna County,PA,210761
2017,42071,Lancaster County,PA,542903
2017,42073,Lawrence County,PA,87069
2017,42075,Lebanon County,PA,139754
2017,42077,Lehigh County,PA,366494
2017,42079,Luzerne County,PA,317343
2017,42081,Lycoming County,PA,113841
2017,42083,Mc Kean County,PA,41330
2017,42085,Mercer County,PA,111750
2017,42087,Mifflin County,PA,46388
2017,42089,Monroe County,PA,168046
2017,42091,Montgomery County,PA,826075
2017,42093,Montour County,PA,18272
2017,42095,Northampton County,PA,303405
2017,42097,Northumberland County,PA,92029
2017,42099,Perry County,PA,46127
2017,42101,Philadelphia County,PA,1580863
2017,42103,Pike County,PA,55691
2017,42105,Potter County,PA,16802
2017,42107,Schuylkill County,PA,142569
2017,42109,Snyder County,PA,40801
2017,42111,Somerset County,PA,74501
2017,42113,Sullivan County,PA,6089
2017,42115,Susquehanna County,PA,40985
2017,42117,Tioga County,PA,40793
2017,42119,Union County,PA,44595
2017,42121,Venango County,PA,51762
2017,42123,Warren County,PA,39659
2017,42125,Washington County,PA,207298
2017,42127,Wayne County,PA,51205
2017,42129,Westmoreland County,PA,352627
2017,42131,Wyoming County,PA,27322
2017,42133,York County,PA,446078
2017,44001,Bristol County,RI,48912
2017,44003,Kent County,RI,163760
2017,44005,Newport County,RI,83460
2017,44007,Providence County,RI,637357
2017,44009,Washington County,RI,126150
2017,45001,Abbeville County,SC,24722
2017,45003,Aiken County,SC,168179
2017,45005,Allendale County,SC,9002
2017,45007,Anderson County,SC,198759
2017,45009,Bamberg County,SC,14381
2017,45011,Barnwell County,SC,21345
2017,45013,Beaufort County,SC,186844
2017,45015,Berkeley County,SC,217937
2017,45017,Calhoun County,SC,14704
2017,45019,Charleston County,SC,401438
2017,45021,Cherokee County,SC,57105
2017,45023,Chester County,SC,32301
2017,45025,Chesterfield County,SC,45948
2017,45027,Clarendon County,SC,34057
2017,45029,Colleton County,SC,37611
2017,45031,Darlington County,SC,67265
2017,45033,Dillon County,SC,30666
2017,45035,Dorchester County,SC,156456
2017,45037,Edgefield County,SC,26693
2017,45039,Fairfield County,SC,22607
2017,45041,Florence County,SC,138566
2017,45043,Georgetown County,SC,61607
2017,45045,Greenville County,SC,506837
2017,45047,Greenwood County,SC,70355
2017,45049,Hampton County,SC,19602
2017,45051,Horry County,SC,333268
2017,45053,Jasper County,SC,28458
2017,45055,Kershaw County,SC,65036
2017,45057,Lancaster County,SC,92550
2017,45059,Laurens County,SC,66848
2017,45061,Lee County,SC,17350
2017,45063,Lexington County,SC,290642
2017,45065,McCormick County,SC,9545
2017,45067,Marion County,SC,31293
2017,45069,Marlboro County,SC,26825
2017,45071,Newberry County,SC,38488
2017,45073,Oconee County,SC,77270
2017,45075,Orangeburg County,SC,87476
2017,45077,Pickens County,SC,123479
2017,45079,Richland County,SC,411592
2017,45081,Saluda County,SC,20452
2017,45083,Spartanburg County,SC,306854
2017,45085,Sumter County,SC,106847
2017,45087,Union County,SC,27537
2017,45089,Williamsburg County,SC,31133
2017,45091,York County,SC,266439
2017,46003,Aurora County,SD,2738
2017,46005,Beadle County,SD,18157
2017,46007,Bennett County,SD,3454
2017,46009,Bon Homme County,SD,6984
2017,46011,Brookings County,SD,34255
2017,46013,Brown County,SD,39178
2017,46015,Brule County,SD,5312
2017,46017,Buffalo County,SD,1999
2017,46019,Butte County,SD,10107
2017,46021,Campbell County,SD,1379
2017,46023,Charles Mix County,SD,9428
2017,46025,Clark County,SD,3668
2017,46027,Clay County,SD,13990
2017,46029,Codington County,SD,28099
2017,46031,Corson County,SD,4203
2017,46033,Custer County,SD,8691
2017,46035,Davison County,SD,19704
2017,46037,Day County,SD,5521
2017,46039,Deuel County,SD,4281
2017,46041,Dewey County,SD,5835
2017,46043,Douglas County,SD,2931
2017,46045,Edmunds County,SD,3919
2017,46047,Fall River County,SD,6687
2017,46049,Faulk County,SD,2329
2017,46051,Grant County,SD,7061
2017,46053,Gregory County,SD,4226
2017,46055,Haakon County,SD,1943
2017,46057,Hamlin County,SD,5948
2017,46059,Hand County,SD,3277
2017,46061,Hanson County,SD,3423
2017,46063,Harding County,SD,1242
2017,46065,Hughes County,SD,17666
2017,46067,Hutchinson County,SD,7358
2017,46069,Hyde County,SD,1318
2017,46071,Jackson County,SD,3289
2017,46073,Jerauld County,SD,2028
2017,46075,Jones County,SD,936
2017,46077,Kingsbury County,SD,4952
2017,46079,Lake County,SD,12809
2017,46081,Lawrence County,SD,25429
2017,46083,Lincoln County,SD,56664
2017,46085,Lyman County,SD,3904
2017,46087,McCook County,SD,5499
2017,46089,McPherson County,SD,2426
2017,46091,Marshall County,SD,4804
2017,46093,Meade County,SD,28018
2017,46095,Mellette County,SD,2088
2017,46097,Miner County,SD,2228
2017,46099,Minnehaha County,SD,188616
2017,46101,Moody County,SD,6579
2017,46102,Oglala Lakota County,SD,14112
2017,46103,Pennington County,SD,110141
2017,46105,Perkins County,SD,2974
2017,46107,Potter County,SD,2231
2017,46109,Roberts County,SD,10278
2017,46111,Sanborn County,SD,2450
2017,46115,Spink County,SD,6410
2017,46117,Stanley County,SD,3011
2017,46119,Sully County,SD,1407
2017,46121,Todd County,SD,10065
2017,46123,Tripp County,SD,5460
2017,46125,Turner County,SD,8315
2017,46127,Union County,SD,15029
2017,46129,Walworth County,SD,5543
2017,46135,Yankton County,SD,22662
2017,46137,Ziebach County,SD,2756
2017,47001,Anderson County,TN,76257
2017,47003,Bedford County,TN,48117
2017,47005,Benton County,TN,15986
2017,47007,Bledsoe County,TN,14717
2017,47009,Blount County,TN,129929
2017,47011,Bradley County,TN,105560
2017,47013,Campbell County,TN,39648
2017,47015,Cannon County,TN,14216
2017,47017,Carroll County,TN,27860
2017,47019,Carter County,TN,56488
2017,47021,Cheatham County,TN,40330
2017,47023,Chester County,TN,17119
2017,47025,Claiborne County,TN,31609
2017,47027,Clay County,TN,7703
2017,47029,Cocke County,TN,35556
2017,47031,Coffee County,TN,55034
2017,47033,Crockett County,TN,14473
2017,47035,Cumberland County,TN,59078
2017,47037,Davidson County,TN,691243
2017,47039,Decatur County,TN,11751
2017,47041,DeKalb County,TN,19852
2017,47043,Dickson County,TN,52853
2017,47045,Dyer County,TN,37463
2017,47047,Fayette County,TN,40036
2017,47049,Fentress County,TN,18136
2017,47051,Franklin County,TN,41652
2017,47053,Gibson County,TN,49111
2017,47055,Giles County,TN,29401
2017,47057,Grainger County,TN,23144
2017,47059,Greene County,TN,68808
2017,47061,Grundy County,TN,13361
2017,47063,Hamblen County,TN,64277
2017,47065,Hamilton County,TN,361613
2017,47067,Hancock County,TN,6600
2017,47069,Hardeman County,TN,25447
2017,47071,Hardin County,TN,25846
2017,47073,Hawkins County,TN,56459
2017,47075,Haywood County,TN,17573
2017,47077,Henderson County,TN,27751
2017,47079,Henry County,TN,32450
2017,47081,Hickman County,TN,24864
2017,47083,Houston County,TN,8213
2017,47085,Humphreys County,TN,18484
2017,47087,Jackson County,TN,11677
2017,47089,Jefferson County,TN,53804
2017,47091,Johnson County,TN,17691
2017,47093,Knox County,TN,461860
2017,47095,Lake County,TN,7468
2017,47097,Lauderdale County,TN,25274
2017,47099,Lawrence County,TN,43396
2017,47101,Lewis County,TN,12035
2017,47103,Lincoln County,TN,33751
2017,47105,Loudon County,TN,52152
2017,47107,McMinn County,TN,52877
2017,47109,McNairy County,TN,26004
2017,47111,Macon County,TN,24079
2017,47113,Madison County,TN,97643
2017,47115,Marion County,TN,28425
2017,47117,Marshall County,TN,32931
2017,47119,Maury County,TN,92163
2017,47121,Meigs County,TN,12068
2017,47123,Monroe County,TN,46240
2017,47125,Montgomery County,TN,200182
2017,47127,Moore County,TN,6384
2017,47129,Morgan County,TN,21636
2017,47131,Obion County,TN,30385
2017,47133,Overton County,TN,22012
2017,47135,Perry County,TN,7975
2017,47137,Pickett County,TN,5073
2017,47139,Polk County,TN,16757
2017,47141,Putnam County,TN,77674
2017,47143,Rhea County,TN,32691
2017,47145,Roane County,TN,53036
2017,47147,Robertson County,TN,70177
2017,47149,Rutherford County,TN,317157
2017,47151,Scott County,TN,21989
2017,47153,Sequatchie County,TN,14736
2017,47155,Sevier County,TN,97638
2017,47157,Shelby County,TN,936961
2017,47159,Smith County,TN,19636
2017,47161,Stewart County,TN,13355
2017,47163,Sullivan County,TN,157158
2017,47165,Sumner County,TN,183545
2017,47167,Tipton County,TN,61366
2017,47169,Trousdale County,TN,10083
2017,47171,Unicoi County,TN,17759
2017,47173,Union County,TN,19442
2017,47175,Van Buren County,TN,5742
2017,47177,Warren County,TN,40651
2017,47179,Washington County,TN,127806
2017,47181,Wayne County,TN,16583
2017,47183,Weakley County,TN,33337
2017,47185,White County,TN,26753
2017,47187,Williamson County,TN,226257
2017,47189,Wilson County,TN,136442
2017,48001,Anderson County,TX,57741
2017,48003,Andrews County,TX,17722
2017,48005,Angelina County,TX,87805
2017,48007,Aransas County,TX,25572
2017,48009,Archer County,TX,8809
2017,48011,Armstrong County,TX,1879
2017,48013,Atascosa County,TX,48981
2017,48015,Austin County,TX,29786
2017,48017,Bailey County,TX,7077
2017,48019,Bandera County,TX,22351
2017,48021,Bastrop County,TX,84761
2017,48023,Baylor County,TX,3581
2017,48025,Bee County,TX,32563
2017,48027,Bell County,TX,347833
2017,48029,Bexar County,TX,1958578
2017,48031,Blanco County,TX,11626
2017,48033,Borden County,TX,673
2017,48035,Bosque County,TX,18326
2017,48037,Bowie County,TX,94012
2017,48039,Brazoria County,TX,362457
2017,48041,Brazos County,TX,222830
2017,48043,Brewster County,TX,9337
2017,48045,Briscoe County,TX,1528
2017,48047,Brooks County,TX,7235
2017,48049,Brown County,TX,38053
2017,48051,Burleson County,TX,18011
2017,48053,Burnet County,TX,46804
2017,48055,Caldwell County,TX,42338
2017,48057,Calhoun County,TX,21744
2017,48059,Callahan County,TX,13946
2017,48061,Cameron County,TX,423725
2017,48063,Camp County,TX,12855
2017,48065,Carson County,TX,6032
2017,48067,Cass County,TX,30012
2017,48069,Castro County,TX,7843
2017,48071,Chambers County,TX,41441
2017,48073,Cherokee County,TX,52240
2017,48075,Childress County,TX,7067
2017,48077,Clay County,TX,10421
2017,48079,Cochran County,TX,2851
2017,48081,Coke County,TX,3306
2017,48083,Coleman County,TX,8430
2017,48085,Collin County,TX,969603
2017,48087,Collingsworth County,TX,2987
2017,48089,Colorado County,TX,21232
2017,48091,Comal County,TX,141009
2017,48093,Comanche County,TX,13573
2017,48095,Concho County,TX,2717
2017,48097,Cooke County,TX,39895
2017,48099,Coryell County,TX,74913
2017,48101,Cottle County,TX,1387
2017,48103,Crane County,TX,4740
2017,48105,Crockett County,TX,3564
2017,48107,Crosby County,TX,5899
2017,48109,Culberson County,TX,2231
2017,48111,Dallam County,TX,7208
2017,48113,Dallas County,TX,2618148
2017,48115,Dawson County,TX,12813
2017,48117,Deaf Smith County,TX,18836
2017,48119,Delta County,TX,5298
2017,48121,Denton County,TX,836210
2017,48123,DeWitt County,TX,20226
2017,48125,Dickens County,TX,2209
2017,48127,Dimmit County,TX,10418
2017,48129,Donley County,TX,3311
2017,48131,Duval County,TX,11273
2017,48133,Eastland County,TX,18411
2017,48135,Ector County,TX,157087
2017,48137,Edwards County,TX,1953
2017,48139,Ellis County,TX,173620
2017,48141,El Paso County,TX,840410
2017,48143,Erath County,TX,41969
2017,48145,Falls County,TX,17437
2017,48147,Fannin County,TX,34446
2017,48149,Fayette County,TX,25272
2017,48151,Fisher County,TX,3880
2017,48153,Floyd County,TX,5855
2017,48155,Foard County,TX,1222
2017,48157,Fort Bend County,TX,764828
2017,48159,Franklin County,TX,10767
2017,48161,Freestone County,TX,19625
2017,48163,Frio County,TX,19600
2017,48165,Gaines County,TX,20638
2017,48167,Galveston County,TX,335036
2017,48169,Garza County,TX,6528
2017,48171,Gillespie County,TX,26646
2017,48173,Glasscock County,TX,1348
2017,48175,Goliad County,TX,7562
2017,48177,Gonzales County,TX,20893
2017,48179,Gray County,TX,22404
2017,48181,Grayson County,TX,131140
2017,48183,Gregg County,TX,123367
2017,48185,Grimes County,TX,28082
2017,48187,Guadalupe County,TX,159659
2017,48189,Hale County,TX,34134
2017,48191,Hall County,TX,3071
2017,48193,Hamilton County,TX,8422
2017,48195,Hansford County,TX,5447
2017,48197,Hardeman County,TX,3994
2017,48199,Hardin County,TX,57139
2017,48201,Harris County,TX,4652980
2017,48203,Harrison County,TX,66661
2017,48205,Hartley County,TX,5691
2017,48207,Haskell County,TX,5746
2017,48209,Hays County,TX,214485
2017,48211,Hemphill County,TX,4024
2017,48213,Henderson County,TX,81064
2017,48215,Hidalgo County,TX,860661
2017,48217,Hill County,TX,35852
2017,48219,Hockley County,TX,23088
2017,48221,Hood County,TX,58273
2017,48223,Hopkins County,TX,36496
2017,48225,Houston County,TX,23021
2017,48227,Howard County,TX,36040
2017,48229,Hudspeth County,TX,4408
2017,48231,Hunt County,TX,93872
2017,48233,Hutchinson County,TX,21375
2017,48235,Irion County,TX,1516
2017,48237,Jack County,TX,8832
2017,48239,Jackson County,TX,14805
2017,48241,Jasper County,TX,35561
2017,48243,Jeff Davis County,TX,2280
2017,48245,Jefferson County,TX,256299
2017,48247,Jim Hogg County,TX,5202
2017,48249,Jim Wells County,TX,40871
2017,48251,Johnson County,TX,167301
2017,48253,Jones County,TX,19983
2017,48255,Karnes County,TX,15187
2017,48257,Kaufman County,TX,122883
2017,48259,Kendall County,TX,44026
2017,48261,Kenedy County,TX,417
2017,48263,Kent County,TX,763
2017,48265,Kerr County,TX,51720
2017,48267,Kimble County,TX,4410
2017,48269,King County,TX,296
2017,48271,Kinney County,TX,3745
2017,48273,Kleberg County,TX,31088
2017,48275,Knox County,TX,3710
2017,48277,Lamar County,TX,49587
2017,48279,Lamb County,TX,13210
2017,48281,Lampasas County,TX,21027
2017,48283,La Salle County,TX,7584
2017,48285,Lavaca County,TX,20062
2017,48287,Lee County,TX,17183
2017,48289,Leon County,TX,17243
2017,48291,Liberty County,TX,83658
2017,48293,Limestone County,TX,23527
2017,48295,Lipscomb County,TX,3378
2017,48297,Live Oak County,TX,12174
2017,48299,Llano County,TX,21210
2017,48301,Loving County,TX,134
2017,48303,Lubbock County,TX,305225
2017,48305,Lynn County,TX,5859
2017,48307,McCulloch County,TX,7957
2017,48309,McLennan County,TX,251259
2017,48311,McMullen County,TX,778
2017,48313,Madison County,TX,14222
2017,48315,Marion County,TX,10064
2017,48317,Martin County,TX,5626
2017,48319,Mason County,TX,4222
2017,48321,Matagorda County,TX,36840
2017,48323,Maverick County,TX,58216
2017,48325,Medina County,TX,50066
2017,48327,Menard County,TX,2124
2017,48329,Midland County,TX,165049
2017,48331,Milam County,TX,25053
2017,48333,Mills County,TX,4921
2017,48335,Mitchell County,TX,8468
2017,48337,Montague County,TX,19539
2017,48339,Montgomery County,TX,570934
2017,48341,Moore County,TX,22097
2017,48343,Morris County,TX,12467
2017,48345,Motley County,TX,1230
2017,48347,Nacogdoches County,TX,65580
2017,48349,Navarro County,TX,48701
2017,48351,Newton County,TX,13952
2017,48353,Nolan County,TX,14770
2017,48355,Nueces County,TX,361221
2017,48357,Ochiltree County,TX,10073
2017,48359,Oldham County,TX,2114
2017,48361,Orange County,TX,85047
2017,48363,Palo Pinto County,TX,28570
2017,48365,Panola County,TX,23243
2017,48367,Parker County,TX,133463
2017,48369,Parmer County,TX,9842
2017,48371,Pecos County,TX,15634
2017,48373,Polk County,TX,49162
2017,48375,Potter County,TX,120458
2017,48377,Presidio County,TX,7156
2017,48379,Rains County,TX,11762
2017,48381,Randall County,TX,134442
2017,48383,Reagan County,TX,3710
2017,48385,Real County,TX,3429
2017,48387,Red River County,TX,12229
2017,48389,Reeves County,TX,15281
2017,48391,Refugio County,TX,7224
2017,48393,Roberts County,TX,938
2017,48395,Robertson County,TX,17203
2017,48397,Rockwall County,TX,96788
2017,48399,Runnels County,TX,10266
2017,48401,Rusk County,TX,52833
2017,48403,Sabine County,TX,10461
2017,48405,San Augustine County,TX,8253
2017,48407,San Jacinto County,TX,28270
2017,48409,San Patricio County,TX,67215
2017,48411,San Saba County,TX,5959
2017,48413,Schleicher County,TX,3001
2017,48415,Scurry County,TX,17050
2017,48417,Shackelford County,TX,3328
2017,48419,Shelby County,TX,25513
2017,48421,Sherman County,TX,3067
2017,48423,Smith County,TX,227727
2017,48425,Somervell County,TX,8845
2017,48427,Starr County,TX,64454
2017,48429,Stephens County,TX,9337
2017,48431,Sterling County,TX,1295
2017,48433,Stonewall County,TX,1388
2017,48435,Sutton County,TX,3767
2017,48437,Swisher County,TX,7515
2017,48439,Tarrant County,TX,2054475
2017,48441,Taylor County,TX,136290
2017,48443,Terrell County,TX,810
2017,48445,Terry County,TX,12715
2017,48447,Throckmorton County,TX,1527
2017,48449,Titus County,TX,32904
2017,48451,Tom Green County,TX,118019
2017,48453,Travis County,TX,1226698
2017,48455,Trinity County,TX,14667
2017,48457,Tyler County,TX,21539
2017,48459,Upshur County,TX,41281
2017,48461,Upton County,TX,3663
2017,48463,Uvalde County,TX,27132
2017,48465,Val Verde County,TX,49205
2017,48467,Van Zandt County,TX,55182
2017,48469,Victoria County,TX,92084
2017,48471,Walker County,TX,72245
2017,48473,Waller County,TX,51307
2017,48475,Ward County,TX,11472
2017,48477,Washington County,TX,35043
2017,48479,Webb County,TX,274794
2017,48481,Wharton County,TX,41968
2017,48483,Wheeler County,TX,5358
