Year,County,State,GeoFips,Personal Income (thousands of dollars),Population (persons),Per Capita Personal Income
2017,Grundy, IL,17063,48864,2526429,51703
2017,Hamilton, IL,17065,40975,332591,8117
2017,Hancock, IL,17067,41259,745092,18059
2017,Hardin, IL,17069,38487,145982,3793
2017,Henderson, IL,17071,40865,273022,6681
2017,Henry, IL,17073,43159,2147408,49756
2017,Iroquois, IL,17075,40475,1132812,27988
2017,Jackson, IL,17077,37190,2053869,55226
2017,Jasper, IL,17079,40941,382840,9351
2017,Jefferson, IL,17081,38117,1445383,37920
2017,Jersey, IL,17083,39652,863380,21774
2017,Jo Daviess, IL,17085,44532,983362,22082
2017,Johnson, IL,17087,33162,433196,13063
2017,Kane, IL,17089,50488,26337380,521660
2017,Kankakee, IL,17091,39788,4359923,109578
2017,Kendall, IL,17093,47256,6016791,127322
2017,Knox, IL,17095,36988,1890496,51111
2017,Lake, IL,17097,73960,53030159,717011
2017,LaSalle, IL,17099,42200,4680090,110903
2017,Lawrence, IL,17101,28588,453351,15858
2017,Lee, IL,17103,39223,1365482,34813
2017,Livingston, IL,17105,41845,1520299,36332
2017,Logan, IL,17107,35475,1017278,28676
2017,McDonough, IL,17109,38920,1120120,28780
2017,McHenry, IL,17111,53426,16598412,310678
2017,McLean, IL,17113,47378,8174361,172536
2017,Macon, IL,17115,45019,4770081,105958
2017,Macoupin, IL,17117,38826,1774632,45707
2017,Madison, IL,17119,44118,11807208,267627
2017,Marion, IL,17121,39687,1515089,38176
2017,Marshall, IL,17123,42052,502392,11947
2017,Mason, IL,17125,38828,526784,13567
2017,Massac, IL,17127,35265,517097,14663
2017,Menard, IL,17129,43330,539714,12456
2017,Mercer, IL,17131,43870,698271,15917
2017,Monroe, IL,17133,55054,1892806,34381
2017,Montgomery, IL,17135,34017,982041,28869
2017,Morgan, IL,17137,38765,1312010,33845
2017,Moultrie, IL,17139,56656,839015,14809
2017,Ogle, IL,17141,43535,2264429,52014
2017,Peoria, IL,17143,47329,8769692,185294
2017,Perry, IL,17145,35078,752557,21454
2017,Piatt, IL,17147,51141,851138,16643
2017,Pike, IL,17149,39797,606109,15230
2017,Pope, IL,17151,30063,117397,3905
2017,Pulaski, IL,17153,36260,199500,5502
2017,Putnam, IL,17155,55926,315421,5640
2017,Randolph, IL,17157,36180,1133038,31317
2017,Richland, IL,17159,39076,627520,16059
2017,Rock Island, IL,17161,42291,6186275,146278
2017,St. Clair, IL,17163,42943,11252865,262041
2017,Saline, IL,17165,37350,907748,24304
2017,Sangamon, IL,17167,45774,9097212,198743
2017,Schuyler, IL,17169,39343,278782,7086
2017,Scott, IL,17171,38249,190022,4968
2017,Shelby, IL,17173,37845,813254,21489
2017,Stark, IL,17175,40771,226443,5554
2017,Stephenson, IL,17177,39929,1815298,45463
2017,Tazewell, IL,17179,44719,5980466,133733
2017,Union, IL,17181,39086,683192,17479
2017,Vermilion, IL,17183,37654,2900331,77026
2017,Wabash, IL,17185,41217,476469,11560
2017,Warren, IL,17187,38389,660139,17196
2017,Washington, IL,17189,44767,623422,13926
2017,Wayne, IL,17191,36013,594361,16504
2017,White, IL,17193,45302,644517,14227
2017,Whiteside, IL,17195,41519,2351629,56640
2017,Will, IL,17197,51066,35521762,695610
2017,Williamson, IL,17199,42276,2856884,67577
2017,Winnebago, IL,17201,41145,11819955,287275
2017,Woodford, IL,17203,48916,1903029,38904
2017,Adams, IN,18001,37741,1336609,35415
2017,Allen, IN,18003,43982,16471622,374509
2017,Bartholomew, IN,18005,48852,3952247,80902
2017,Benton, IN,18007,38232,329598,8621
2017,Blackford, IN,18009,35095,429951,12251
2017,Boone, IN,18011,69706,4675926,67081
2017,Brown, IN,18013,44575,681239,15283
2017,Carroll, IN,18015,40234,810232,20138
2017,Cass, IN,18017,36951,1408471,38117
2017,Clark, IN,18019,42012,4961115,118089
2017,Clay, IN,18021,36826,969190,26318
2017,Clinton, IN,18023,35884,1178193,32833
2017,Crawford, IN,18025,33162,347341,10474
2017,Daviess, IN,18027,40721,1346286,33061
2017,Dearborn, IN,18029,44820,2253975,50289
2017,Decatur, IN,18031,40910,1086642,26562
2017,DeKalb, IN,18033,42810,1822536,42573
2017,Delaware, IN,18035,35998,4104835,114031
2017,Dubois, IN,18037,53048,2296240,43286
2017,Elkhart, IN,18039,45195,9257924,204843
2017,Fayette, IN,18041,38095,893788,23462
2017,Floyd, IN,18043,52293,4084575,78109
2017,Fountain, IN,18045,38249,628054,16420
2017,Franklin, IN,18047,44942,1020895,22716
2017,Fulton, IN,18049,39335,799438,20324
2017,Gibson, IN,18051,43536,1444294,33175
2017,Grant, IN,18053,37453,2519761,67278
2017,Greene, IN,18055,38968,1215828,31201
2017,Hamilton, IN,18057,72013,23507320,326433
2017,Hancock, IN,18059,48417,3654207,75474
2017,Harrison, IN,18061,41450,1620662,39099
2017,Hendricks, IN,18063,48037,7936893,165225
2017,Henry, IN,18065,36193,1766270,48802
2017,Howard, IN,18067,39462,3273754,82960
2017,Huntington, IN,18069,39696,1445458,36413
2017,Jackson, IN,18071,39168,1780677,45462
2017,Jasper, IN,18073,42190,1395392,33074
2017,Jay, IN,18075,37406,782422,20917
2017,Jefferson, IN,18077,39443,1290682,32723
2017,Jennings, IN,18079,37609,1042997,27733
2017,Johnson, IN,18081,46602,7223708,155009
2017,Knox, IN,18083,42739,1576455,36886
2017,Kosciusko, IN,18085,45280,3618130,79906
2017,Lagrange, IN,18087,40796,1612989,39538
2017,Lake, IN,18089,42339,20864613,492798
2017,LaPorte, IN,18091,39804,4450657,111815
2017,Lawrence, IN,18093,39152,1772738,45278
2017,Madison, IN,18095,36326,4714839,129791
2017,Marion, IN,18097,49438,47411963,959016
2017,Marshall, IN,18099,40408,1874512,46390
2017,Martin, IN,18101,37734,376665,9982
2017,Miami, IN,18103,33184,1206121,36346
2017,Monroe, IN,18105,42093,5924556,140749
2017,Montgomery, IN,18107,38406,1461416,38052
2017,Morgan, IN,18109,41850,2955798,70628
2017,Newton, IN,18111,37411,522370,13963
2017,Noble, IN,18113,38877,1830386,47081
2017,Ohio, IN,18115,38631,227805,5897
2017,Orange, IN,18117,36710,717757,19552
2017,Owen, IN,18119,37616,794254,21115
2017,Parke, IN,18121,35866,588126,16398
2017,Perry, IN,18123,36800,699757,19015
2017,Pike, IN,18125,39451,481499,12205
2017,Porter, IN,18127,50485,8593857,170225
2017,Posey, IN,18129,46630,1188699,25492
2017,Pulaski, IN,18131,40811,514421,12605
2017,Putnam, IN,18133,36651,1350822,36856
2017,Randolph, IN,18135,36420,912746,25062
2017,Ripley, IN,18137,39794,1146822,28819
2017,Rush, IN,18139,43259,723119,16716
2017,St. Joseph, IN,18141,45542,12345704,271084
2017,Scott, IN,18143,35593,861592,24207
2017,Shelby, IN,18145,41795,1860108,44505
2017,Spencer, IN,18147,42682,860474,20160
2017,Starke, IN,18149,33322,772127,23172
2017,Steuben, IN,18151,41965,1433651,34163
2017,Sullivan, IN,18153,33785,704724,20859
2017,Switzerland, IN,18155,31693,316228,9978
2017,Tippecanoe, IN,18157,38298,7067952,184553
2017,Tipton, IN,18159,43417,662200,15252
2017,Union, IN,18161,36665,263292,7181
2017,Vanderburgh, IN,18163,44241,7941196,179499
2017,Vermillion, IN,18165,36722,571240,15556
2017,Vigo, IN,18167,36998,3968573,107264
2017,Wabash, IN,18169,40073,1261844,31489
2017,Warren, IN,18171,40066,334996,8361
2017,Warrick, IN,18173,54111,3406053,62946
2017,Washington, IN,18175,36644,1018601,27797
2017,Wayne, IN,18177,39018,2607127,66818
2017,Wells, IN,18179,40223,1125127,27972
2017,White, IN,18181,39670,972703,24520
2017,Whitley, IN,18183,42963,1447979,33703
2017,Adair, IA,19001,46827,343849,7343
2017,Adams, IA,19003,58356,217961,3735
2017,Allamakee, IA,19005,43915,620130,14121
2017,Appanoose, IA,19007,37869,464571,12268
2017,Audubon, IA,19009,45379,258072,5687
2017,Benton, IA,19011,50935,1311538,25749
2017,Black Hawk, IA,19013,42105,5577756,132473
2017,Boone, IA,19015,44992,1205968,26804
2017,Bremer, IA,19017,47229,1163593,24637
2017,Buchanan, IA,19019,46832,966946,20647
2017,Buena Vista, IA,19021,40769,851336,20882
2017,Butler, IA,19023,43424,633249,14583
2017,Calhoun, IA,19025,44044,441851,10032
2017,Carroll, IA,19027,49759,1036437,20829
2017,Cass, IA,19029,44066,589113,13369
2017,Cedar, IA,19031,50964,942990,18503
2017,Cerro Gordo, IA,19033,48886,2134852,43670
2017,Cherokee, IA,19035,53888,626930,11634
2017,Chickasaw, IA,19037,53755,650977,12110
2017,Clarke, IA,19039,38478,371775,9662
2017,Clay, IA,19041,46190,758078,16412
2017,Clayton, IA,19043,48366,842493,17419
2017,Clinton, IA,19045,42008,1972921,46965
2017,Crawford, IA,19047,39707,667002,16798
2017,Dallas, IA,19049,63214,5656867,89487
2017,Davis, IA,19051,35491,319914,9014
2017,Decatur, IA,19053,33357,261618,7843
2017,Delaware, IA,19055,48299,846054,17517
2017,Des Moines, IA,19057,47759,1886773,39506
2017,Dickinson, IA,19059,56120,971498,17311
2017,Dubuque, IA,19061,46193,4543304,98355
2017,Emmet, IA,19063,40026,384451,9605
2017,Fayette, IA,19065,41439,820083,19790
2017,Floyd, IA,19067,44498,704711,15837
2017,Franklin, IA,19069,45180,459162,10163
2017,Fremont, IA,19071,44390,302121,6806
2017,Greene, IA,19073,45132,402938,8928
2017,Grundy, IA,19075,48936,605288,12369
2017,Guthrie, IA,19077,49610,524331,10569
2017,Hamilton, IA,19079,49584,756650,15260
2017,Hancock, IA,19081,49734,544438,10947
2017,Hardin, IA,19083,46197,797459,17262
2017,Harrison, IA,19085,41494,604234,14562
2017,Henry, IA,19087,39786,818668,20577
2017,Howard, IA,19089,44230,418375,9459
2017,Humboldt, IA,19091,46071,444998,9659
2017,Ida, IA,19093,46959,328246,6990
2017,Iowa, IA,19095,50355,832215,16527
2017,Jackson, IA,19097,43132,843232,19550
2017,Jasper, IA,19099,40845,1530547,37472
2017,Jefferson, IA,19101,43132,698558,16196
2017,Johnson, IA,19103,51100,7626483,149246
2017,Jones, IA,19105,42299,873057,20640
2017,Keokuk, IA,19107,42867,432266,10084
2017,Kossuth, IA,19109,49036,736371,15017
2017,Lee, IA,19111,39318,1347701,34277
2017,Linn, IA,19113,50440,11415943,226326
2017,Louisa, IA,19115,40361,446393,11060
2017,Lucas, IA,19117,39218,337666,8610
2017,Lyon, IA,19119,56005,667018,11910
2017,Madison, IA,19121,47405,762454,16084
2017,Mahaska, IA,19123,39878,888241,22274
2017,Marion, IA,19125,46075,1532838,33268
2017,Marshall, IA,19127,40068,1621626,40472
2017,Mills, IA,19129,51790,766752,14805
2017,Mitchell, IA,19131,56801,596528,10502
2017,Monona, IA,19133,41862,369558,8828
2017,Monroe, IA,19135,41348,316357,7651
2017,Montgomery, IA,19137,37575,391113,10409
2017,Muscatine, IA,19139,44776,1941274,43355
2017,O'Brien, IA,19141,50624,714815,14120
2017,Osceola, IA,19143,49138,303179,6170
2017,Page, IA,19145,39297,602692,15337
2017,Palo Alto, IA,19147,49747,454340,9133
2017,Plymouth, IA,19149,51978,1319626,25388
2017,Pocahontas, IA,19151,44861,321741,7172
2017,Polk, IA,19153,51652,24799463,480126
2017,Pottawattamie, IA,19155,42501,3985187,93767
2017,Poweshiek, IA,19157,42464,787790,18552
2017,Ringgold, IA,19159,44211,217076,4910
2017,Sac, IA,19161,50625,503011,9936
2017,Scott, IA,19163,52202,9065439,173661
2017,Shelby, IA,19165,48353,569643,11781
2017,Sioux, IA,19167,50521,1787274,35377
2017,Story, IA,19169,40198,3925021,97642
2017,Tama, IA,19171,42280,728954,17241
2017,Taylor, IA,19173,41052,244302,5951
2017,Union, IA,19175,38494,478592,12433
2017,Van Buren, IA,19177,37964,275388,7254
2017,Wapello, IA,19179,37096,1309867,35310
2017,Warren, IA,19181,49426,2486139,50300
2017,Washington, IA,19183,53453,1208888,22616
2017,Wayne, IA,19185,39079,256283,6558
2017,Webster, IA,19187,42189,1577844,37399
2017,Winnebago, IA,19189,39450,428312,10857
2017,Winneshiek, IA,19191,46107,934595,20270
2017,Woodbury, IA,19193,40508,4213569,104019
2017,Worth, IA,19195,39767,298491,7506
2017,Wright, IA,19197,45414,596019,13124
2017,Allen, KS,20001,37012,468086,12647
2017,Anderson, KS,20003,37609,292712,7783
2017,Atchison, KS,20005,36384,601462,16531
2017,Barber, KS,20007,40155,178730,4451
2017,Barton, KS,20009,44829,1177217,26260
2017,Bourbon, KS,20011,40965,595426,14535
2017,Brown, KS,20013,42014,404002,9616
2017,Butler, KS,20015,43982,2956571,67223
2017,Chase, KS,20017,45348,119583,2637
2017,Chautauqua, KS,20019,36743,126176,3434
2017,Cherokee, KS,20021,37777,750298,19861
2017,Cheyenne, KS,20023,39925,107717,2698
2017,Clark, KS,20025,53937,108036,2003
2017,Clay, KS,20027,39560,319093,8066
2017,Cloud, KS,20029,34324,314922,9175
2017,Coffey, KS,20031,47727,400140,8384
2017,Comanche, KS,20033,37132,65203,1756
2017,Cowley, KS,20035,36347,1280373,35226
2017,Crawford, KS,20037,36165,1413819,39094
2017,Decatur, KS,20039,41765,118906,2847
2017,Dickinson, KS,20041,38860,734335,18897
2017,Doniphan, KS,20043,38775,296128,7637
2017,Douglas, KS,20045,42841,5053085,117950
2017,Edwards, KS,20047,50686,151044,2980
2017,Elk, KS,20049,36840,91695,2489
2017,Ellis, KS,20051,42846,1240254,28947
2017,Ellsworth, KS,20053,38880,253928,6531
2017,Finney, KS,20055,39500,1516719,38398
2017,Ford, KS,20057,36599,1277194,34897
2017,Franklin, KS,20059,40292,1043677,25903
2017,Geary, KS,20061,43335,1614363,37253
2017,Gove, KS,20063,53778,143856,2675
2017,Graham, KS,20065,43802,109417,2498
2017,Grant, KS,20067,42000,321889,7664
2017,Gray, KS,20069,65962,381921,5790
2017,Greeley, KS,20071,67633,86908,1285
2017,Greenwood, KS,20073,39131,240501,6146
2017,Hamilton, KS,20075,49058,130592,2662
2017,Harper, KS,20077,41889,237677,5674
2017,Harvey, KS,20079,40111,1371671,34197
2017,Haskell, KS,20081,66445,259002,3898
2017,Hodgeman, KS,20083,52752,95639,1813
2017,Jackson, KS,20085,39915,534578,13393
2017,Jefferson, KS,20087,44441,818685,18422
2017,Jewell, KS,20089,42590,124575,2925
2017,Johnson, KS,20091,71170,42310664,594499
2017,Kearny, KS,20093,46730,191920,4107
2017,Kingman, KS,20095,38596,294291,7625
2017,Kiowa, KS,20097,39391,97926,2486
2017,Labette, KS,20099,39489,810986,20537
2017,Lane, KS,20101,63452,100571,1585
2017,Leavenworth, KS,20103,41788,3385604,81018
2017,Lincoln, KS,20105,37484,113088,3017
2017,Linn, KS,20107,37205,358881,9646
2017,Logan, KS,20109,42605,120189,2821
2017,Lyon, KS,20111,37477,1220997,32580
2017,McPherson, KS,20113,44974,1346597,29942
2017,Marion, KS,20115,38684,465255,12027
2017,Marshall, KS,20117,39905,397299,9956
2017,Meade, KS,20119,52858,224065,4239
2017,Miami, KS,20121,46658,1556284,33355
2017,Mitchell, KS,20123,49848,301533,6049
2017,Montgomery, KS,20125,35184,1136027,32288
2017,Morris, KS,20127,42099,224515,5333
2017,Morton, KS,20129,38523,110291,2863
2017,Nemaha, KS,20131,49910,505789,10134
2017,Neosho, KS,20133,37072,596413,16088
2017,Ness, KS,20135,45767,128101,2799
2017,Norton, KS,20137,40858,225130,5510
2017,Osage, KS,20139,39512,624803,15813
2017,Osborne, KS,20141,38697,138536,3580
2017,Ottawa, KS,20143,39278,228989,5830
2017,Pawnee, KS,20145,38772,255272,6584
2017,Phillips, KS,20147,48987,255270,5211
2017,Pottawatomie, KS,20149,50519,1232704,24401
2017,Pratt, KS,20151,43970,418291,9513
2017,Rawlins, KS,20153,45388,113606,2503
2017,Reno, KS,20155,39042,2451200,62784
2017,Republic, KS,20157,41063,195459,4760
2017,Rice, KS,20159,40959,392017,9571
2017,Riley, KS,20161,41668,3053554,73283
2017,Rooks, KS,20163,35281,180147,5106
2017,Rush, KS,20165,40526,123522,3048
2017,Russell, KS,20167,42517,290602,6835
2017,Saline, KS,20169,47345,2592752,54763
2017,Scott, KS,20171,58860,305010,5182
2017,Sedgwick, KS,20173,50057,25857285,516557
2017,Seward, KS,20175,35710,815448,22835
2017,Shawnee, KS,20177,43858,7894833,180007
2017,Sheridan, KS,20179,48349,119470,2471
2017,Sherman, KS,20181,40436,243143,6013
2017,Smith, KS,20183,39717,144092,3628
2017,Stafford, KS,20185,42951,180436,4201
2017,Stanton, KS,20187,57584,122770,2132
2017,Stevens, KS,20189,41607,226007,5432
2017,Sumner, KS,20191,36718,841973,22931
2017,Thomas, KS,20193,42441,338637,7979
2017,Trego, KS,20195,42629,122728,2879
2017,Wabaunsee, KS,20197,48953,333565,6814
2017,Wallace, KS,20199,42970,64369,1498
2017,Washington, KS,20201,40637,225374,5546
2017,Wichita, KS,20203,64950,141071,2172
2017,Wilson, KS,20205,40665,360580,8867
2017,Woodson, KS,20207,33780,107826,3192
2017,Wyandotte, KS,20209,31458,5280041,167843
2017,Adair, KY,21001,30821,580515,18835
2017,Allen, KY,21003,32859,670427,20403
2017,Anderson, KY,21005,37261,867357,23278
2017,Ballard, KY,21007,37114,295836,7971
2017,Barren, KY,21009,35281,1548816,43900
2017,Bath, KY,21011,29474,370044,12555
2017,Bell, KY,21013,29602,761165,25713
2017,Boone, KY,21015,45979,6063453,131875
2017,Bourbon, KY,21017,46807,953267,20366
2017,Boyd, KY,21019,36156,1774560,49081
2017,Boyle, KY,21021,36426,1101276,30233
2017,Bracken, KY,21023,35042,292920,8359
2017,Breathitt, KY,21025,30830,423547,13738
2017,Breckinridge, KY,21027,33472,671550,20063
2017,Bullitt, KY,21029,40023,3218159,80407
2017,Butler, KY,21031,34005,425741,12520
2017,Caldwell, KY,21033,32718,413034,12624
2017,Calloway, KY,21035,35548,1327141,37334
2017,Campbell, KY,21037,46760,4336254,92734
2017,Carlisle, KY,21039,39918,194481,4872
2017,Carroll, KY,21041,34023,367310,10796
2017,Carter, KY,21043,30043,818587,27247
2017,Casey, KY,21045,29943,470518,15714
2017,Christian, KY,21047,37109,2678135,72169
2017,Clark, KY,21049,38325,1392103,36324
2017,Clay, KY,21051,29034,602516,20752
2017,Clinton, KY,21053,32127,307460,9570
2017,Crittenden, KY,21055,32730,298238,9112
2017,Cumberland, KY,21057,35187,218689,6215
2017,Daviess, KY,21059,40393,4097855,101449
2017,Edmonson, KY,21061,32333,393752,12178
2017,Elliott, KY,21063,21959,163927,7465
2017,Estill, KY,21065,30720,436469,14208
2017,Fayette, KY,21067,48216,15429253,320004
2017,Fleming, KY,21069,32129,474958,14783
2017,Floyd, KY,21071,35031,1292039,36883
2017,Franklin, KY,21073,40568,2064618,50893
2017,Fulton, KY,21075,30157,197496,6549
2017,Gallatin, KY,21077,32047,276855,8639
2017,Garrard, KY,21079,34983,591462,16907
2017,Grant, KY,21081,35251,872116,24740
2017,Graves, KY,21083,36859,1361981,36951
2017,Grayson, KY,21085,32542,853869,26239
2017,Green, KY,21087,33331,371503,11146
2017,Greenup, KY,21089,37777,1369842,36261
2017,Hancock, KY,21091,34723,313725,9035
2017,Hardin, KY,21093,42181,4552872,107937
2017,Harlan, KY,21095,28498,784209,27518
2017,Harrison, KY,21097,34330,638237,18591
2017,Hart, KY,21099,30855,583803,18921
2017,Henderson, KY,21101,38315,1757039,45858
2017,Henry, KY,21103,37826,593862,15700
2017,Hickman, KY,21105,40334,187432,4647
2017,Hopkins, KY,21107,38243,1752316,45820
2017,Jackson, KY,21109,28429,373672,13144
2017,Jefferson, KY,21111,49060,38314684,780978
2017,Jessamine, KY,21113,44601,2342872,52529
2017,Johnson, KY,21115,31329,723128,23082
2017,Kenton, KY,21117,54595,9103203,166740
2017,Knott, KY,21119,29643,444196,14985
2017,Knox, KY,21121,29103,897247,30830
2017,Larue, KY,21123,34813,505208,14512
2017,Laurel, KY,21125,32394,1987334,61348
2017,Lawrence, KY,21127,29244,478757,16371
2017,Lee, KY,21129,29434,203770,6923
2017,Leslie, KY,21131,29821,326184,10938
2017,Letcher, KY,21133,29246,656947,22463
2017,Lewis, KY,21135,30298,400806,13229
2017,Lincoln, KY,21137,31545,767964,24345
2017,Livingston, KY,21139,36465,332164,9109
2017,Logan, KY,21141,34182,925638,27080
2017,Lyon, KY,21143,32680,283462,8674
2017,McCracken, KY,21145,45209,3027893,66976
2017,McCreary, KY,21147,25043,432422,17267
2017,McLean, KY,21149,39059,360593,9232
2017,Madison, KY,21151,34768,3141634,90360
2017,Magoffin, KY,21153,30748,375587,12215
2017,Marion, KY,21155,34847,678689,19476
2017,Marshall, KY,21157,38994,1235653,31688
2017,Martin, KY,21159,28800,335575,11652
2017,Mason, KY,21161,38625,666749,17262
2017,Meade, KY,21163,37419,1085238,29002
2017,Menifee, KY,21165,30724,190240,6192
2017,Mercer, KY,21167,35517,783764,22067
2017,Metcalfe, KY,21169,29541,302474,10239
2017,Monroe, KY,21171,34017,378469,11126
2017,Montgomery, KY,21173,34026,949130,27894
2017,Morgan, KY,21175,25657,350887,13676
2017,Muhlenberg, KY,21177,33010,1031617,31252
2017,Nelson, KY,21179,40821,1870835,45830
2017,Nicholas, KY,21181,33092,244355,7384
2017,Ohio, KY,21183,32232,774189,24019
2017,Oldham, KY,21185,59700,4004360,67075
2017,Owen, KY,21187,32192,353727,10988
2017,Owsley, KY,21189,32399,135330,4177
2017,Pendleton, KY,21191,44187,647385,14651
2017,Perry, KY,21193,34009,977358,28738
2017,Pike, KY,21195,34669,2078697,59958
2017,Powell, KY,21197,29650,382402,12897
2017,Pulaski, KY,21199,35451,2270154,64036
2017,Robertson, KY,21201,31712,68561,2162
2017,Rockcastle, KY,21203,31238,508767,16287
2017,Rowan, KY,21205,29630,728549,24588
2017,Russell, KY,21207,32973,583948,17710
2017,Scott, KY,21209,42757,2316329,54174
2017,Shelby, KY,21211,45192,2090574,46260
2017,Simpson, KY,21213,35750,669338,18723
2017,Spencer, KY,21215,42913,797061,18574
2017,Taylor, KY,21217,33228,855384,25743
2017,Todd, KY,21219,37294,450848,12089
2017,Trigg, KY,21221,37784,526640,13938
2017,Trimble, KY,21223,36578,311752,8523
2017,Union, KY,21225,33918,477664,14083
2017,Warren, KY,21227,36972,4789886,129553
